DEBUG: General     , 1772727682075> LoggerManager.init                  > Initializing...
LOG  : General     , 1772728481322> MOVABLES: Not all members have a valid face defined for group: (Melos Black Lattice Fence) sheet = melos_tiles_detailing_exterior_03a
LOG  : General     , 1772728481323> MOVABLES: Not all members have a valid face defined for group: (Melos Grey Lattice Fence) sheet = melos_tiles_detailing_exterior_03a
LOG  : General     , 1772728481325> MOVABLES: Object only has 3 sprites, _might_ have a error in settings, group: (Melos Junk Stash) sheet = melos_tiles_detailing_exterior_04
LOG  : General     , 1772728481326> MOVABLES: Not all members have a valid face defined for group: (Melos Junk Stash) sheet = melos_tiles_detailing_exterior_04
LOG  : General     , 1772728481333> MOVABLES: Object has only one face defined for group: (Large Wood Blue Fence Post) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Blue Fence Post) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Object has only one face defined for group: (Large Wood Green Fence Post) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Green Fence Post) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Green Fence Double Door) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Eggshell Fence) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Brown Fence Double Door) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Eggshell Fence Double Door) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Object has only one face defined for group: (Large Wood Eggshell Fence Post) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Eggshell Fence Post) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Blue Fence) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Object has only one face defined for group: (Large Wood Brown Fence Post) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Brown Fence Post) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Blue Fence Double Door) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Brown Fence) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481334> MOVABLES: Not all members have a valid face defined for group: (Large Wood Green Fence) sheet = melos_tiles_fencing_04
LOG  : General     , 1772728481347> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Brown Corner A Shelves) sheet = melos_tiles_furniture_random_01
LOG  : General     , 1772728481347> MOVABLES: Error in multi sprite movable, group: (Brown Corner A Shelves) sheet = melos_tiles_furniture_random_01
LOG  : General     , 1772728481347> MOVABLES: Difference in SpriteGrid settings for members of group: (Black File Triple Cabinet) sheet = melos_tiles_furniture_random_01
LOG  : General     , 1772728481347> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Brown Middle Shelves) sheet = melos_tiles_furniture_random_01
LOG  : General     , 1772728481347> MOVABLES: Error in multi sprite movable, group: (Brown Middle Shelves) sheet = melos_tiles_furniture_random_01
LOG  : General     , 1772728481347> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Brown Corner B Shelves) sheet = melos_tiles_furniture_random_01
LOG  : General     , 1772728481347> MOVABLES: Error in multi sprite movable, group: (Brown Corner B Shelves) sheet = melos_tiles_furniture_random_01
LOG  : General     , 1772728481413> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction DUTY Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction DUTY Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction ECOLOGISTS Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction ECOLOGISTS Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction CLEAR SKY Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction MERCENARIES Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction SCIENTISTS Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction SCIENTISTS Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction BANDITS Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction BANDITS Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction MILITARY Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction ECOLOGISTS Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction BANDITS Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction MONOLITH Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction FREEDOM Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction FREEDOM Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction MERCENARIES Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction MERCENARIES Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction Flag Pole) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction RENEGADES Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction MONOLITH Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction MONOLITH Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction LONERS Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction RENEGADES Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction RENEGADES Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction LONERS Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction LONERS Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction FREEDOM Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction SCIENTISTS Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Object has only one face defined for group: (Stalker Faction DUTY Pole Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction MILITARY Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction MILITARY Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction CLEAR SKY Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481414> MOVABLES: Error in multi sprite movable, group: (Stalker Faction CLEAR SKY Wall Flag) sheet = melos_tiles_flags_stalker_01
LOG  : General     , 1772728481415> MOVABLES: Object has only one face defined for group: (Stalker Faction FREEDOM Alternative Pole Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction MONOLITH Alternative Wall Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: Error in multi sprite movable, group: (Stalker Faction MONOLITH Alternative Wall Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: Object has only one face defined for group: (Stalker Faction SCIENTISTS Alternative Pole Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction MILITARY Alternative Wall Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: Error in multi sprite movable, group: (Stalker Faction MILITARY Alternative Wall Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: Object has only one face defined for group: (Stalker Faction DUTY Alternative Pole Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: Object has only one face defined for group: (Stalker Faction CLEAR SKY Alternative Pole Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: Object has only one face defined for group: (Stalker Faction MILITARY Alternative Pole Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: Object has only one face defined for group: (Stalker Faction LONERS Alternative Pole Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: SpriteGrid dimensions error for multi sprite movable, group: (Stalker Faction DUTY Alternative Wall Flag) sheet = melos_tiles_flags_stalker_01_alt
LOG  : General     , 1772728481415> MOVABLES: Error in multi sprite movable, group: (Stalker Faction DUTY Alternative Wall Flag) sheet = melos_tiles_flags_stalker_01_alt
